Algorithm,Eps_modes,Run,Seed,ARI,NMI,Silhouette,MSE,Runtime_s,timestamp
DP-GRAMS-C,0.5,7,48,0.45001638230941715,0.5499427942086503,0.086909294,29.95338114335168,647.0942993164062,2025-11-11 12:36:31
DP-GRAMS-C,0.5,5,46,0.36786653369334876,0.50710840860119,0.07782053,46.69460717170874,652.3283038139343,2025-11-11 12:36:37
DP-GRAMS-C,0.5,4,45,0.44072258045629453,0.5435125916708053,0.07947801,26.26867108359115,658.9044127464294,2025-11-11 12:36:41
DP-GRAMS-C,0.5,2,43,0.37005901723640877,0.5182126562374375,0.07817825,52.60008304617897,658.7768728733063,2025-11-11 12:36:42
DP-GRAMS-C,0.5,0,41,0.4231307942069039,0.5452450795734997,0.07566819,40.50076574545024,658.9573240280151,2025-11-11 12:36:42
DP-GRAMS-C,0.5,6,47,0.36567771681993,0.5215768965002451,0.07566751,71.09387448172527,655.7036299705505,2025-11-11 12:36:42
DP-GRAMS-C,0.5,3,44,0.41326515645020034,0.5494382206386186,0.07983597,41.7888893184621,659.3166332244873,2025-11-11 12:36:44
DP-GRAMS-C,0.5,8,49,0.4050739874154466,0.5484089860137227,0.07637529,56.52646515028141,677.8281898498535,2025-11-11 12:49:36
DP-GRAMS-C,0.5,9,50,0.37997560714961587,0.5243185612272577,0.07772308,49.87245458805229,683.5408010482788,2025-11-11 12:50:04
DP-GRAMS-C,0.5,12,53,0.44959382666904246,0.5542688058113966,0.07726501,40.586257384505124,682.6102237701416,2025-11-11 12:50:14
DP-GRAMS-C,0.5,10,51,0.4577447669452043,0.5706865802743615,0.080852665,40.69312000319962,690.8760299682617,2025-11-11 12:50:21
DP-GRAMS-C,0.5,14,55,0.3728220252656354,0.5089176166647053,0.07203953,60.49177884996959,685.652147769928,2025-11-11 12:50:21
DP-GRAMS-C,0.5,15,56,0.43479622780999394,0.5607692634752467,0.07790821,35.60335299107791,688.0888760089874,2025-11-11 12:50:23
DP-GRAMS-C,0.5,11,52,0.43857908210544344,0.5606832045279182,0.07648295,36.44005445432108,695.9891531467438,2025-11-11 12:50:25
DP-GRAMS-C,0.5,13,54,0.3913915268130797,0.5185469987557454,0.07864686,44.52877951124979,698.5093548297882,2025-11-11 12:50:25
DP-GRAMS-C,0.5,16,57,0.37056892545078773,0.5207374562702725,0.07969183,68.72338357304845,391.07437920570374,2025-11-11 12:57:01
DP-GRAMS-C,0.5,17,58,0.40087718310377163,0.53981942018505,0.0783874,59.319180738587946,375.8187770843506,2025-11-11 12:57:13
DP-GRAMS-C,0.5,18,59,0.4483980379671835,0.567220280000834,0.07812183,36.35705392589503,372.01926708221436,2025-11-11 12:57:18
DP-GRAMS-C,0.5,19,60,0.3898835540629127,0.5189415953581027,0.07781981,44.02214039800894,368.6797652244568,2025-11-11 12:57:20
DP-GRAMS-C,1,1,42,0.3995371632595625,0.5189782719211837,0.08140697,34.022170838965124,832.1983258724213,2025-11-11 13:19:18
DP-GRAMS-C,1,2,43,0.37005901723640877,0.5182126562374375,0.07817825,52.60008304617897,831.6011281013489,2025-11-11 13:19:18
DP-GRAMS-C,1,4,45,0.44072258045629453,0.5435125916708053,0.07947801,26.26867108359115,835.7003321647644,2025-11-11 13:19:20
DP-GRAMS-C,1,0,41,0.4231307942069039,0.5452450795734997,0.07566819,40.50076574545024,834.9469571113586,2025-11-11 13:19:20
DP-GRAMS-C,1,6,47,0.36567771681993,0.5215768965002451,0.07566751,71.09387448172527,834.8617451190948,2025-11-11 13:19:20
DP-GRAMS-C,1,3,44,0.41326515645020034,0.5494382206386186,0.07983597,41.7888893184621,836.3265008926392,2025-11-11 13:19:21
DP-GRAMS-C,1,7,48,0.45001638230941715,0.5499427942086503,0.086909294,29.95338114335168,840.3770380020142,2025-11-11 13:19:25
DP-GRAMS-C,1,5,46,0.36786653369334876,0.50710840860119,0.07782053,46.69460717170874,851.3668632507324,2025-11-11 13:19:39
DP-GRAMS-C,1,10,51,0.4577447669452043,0.5706865802743615,0.080852665,40.69312000319962,631.4329190254211,2025-11-11 13:32:09
DP-GRAMS-C,1,13,54,0.3913915268130797,0.5185469987557454,0.07864686,44.52877951124979,630.3328421115875,2025-11-11 13:32:12
DP-GRAMS-C,1,14,55,0.3728220252656354,0.5089176166647053,0.07203953,60.49177884996959,626.4679338932037,2025-11-11 13:32:14
DP-GRAMS-C,1,12,53,0.44959382666904246,0.5542688058113966,0.07726501,40.586257384505124,637.3312389850616,2025-11-11 13:32:20
DP-GRAMS-C,1,11,52,0.43857908210544344,0.5606832045279182,0.07648295,36.44005445432108,637.6734809875488,2025-11-11 13:32:22
DP-GRAMS-C,1,9,50,0.37997560714961587,0.5243185612272577,0.07772308,49.87245458805229,640.03577709198,2025-11-11 13:32:23
DP-GRAMS-C,1,8,49,0.4050739874154466,0.5484089860137227,0.07637529,56.52646515028141,640.3646292686462,2025-11-11 13:32:25
DP-GRAMS-C,1,15,56,0.43479622780999394,0.5607692634752467,0.07790821,35.60335299107791,639.7467858791351,2025-11-11 13:32:33
DP-GRAMS-C,1,16,57,0.37056892545078773,0.5207374562702725,0.07969183,68.72338357304845,330.96725606918335,2025-11-11 13:38:25
DP-GRAMS-C,1,17,58,0.40087718310377163,0.53981942018505,0.0783874,59.319180738587946,329.26731276512146,2025-11-11 13:38:25
DP-GRAMS-C,1,18,59,0.4483980379671835,0.567220280000834,0.07812183,36.35705392589503,328.29359793663025,2025-11-11 13:38:27
DP-GRAMS-C,1,19,60,0.3898835540629127,0.5189415953581027,0.07781981,44.02214039800894,326.19548416137695,2025-11-11 13:38:29
DP-GRAMS-C,2,0,41,0.4231307942069039,0.5452450795734997,0.07566819,40.50076574545024,632.2773680686951,2025-11-11 13:55:27
DP-GRAMS-C,2,3,44,0.41326515645020034,0.5494382206386186,0.07983597,41.7888893184621,626.3537878990173,2025-11-11 13:55:27
DP-GRAMS-C,2,7,48,0.45001638230941715,0.5499427942086503,0.086909294,29.95338114335168,634.0117099285126,2025-11-11 13:55:30
DP-GRAMS-C,2,4,45,0.44072258045629453,0.5435125916708053,0.07947801,26.26867108359115,630.0266790390015,2025-11-11 13:55:34
DP-GRAMS-C,2,6,47,0.36567771681993,0.5215768965002451,0.07566751,71.09387448172527,631.5645270347595,2025-11-11 13:55:35
DP-GRAMS-C,2,1,42,0.3995371632595625,0.5189782719211837,0.08140697,34.022170838965124,636.4208600521088,2025-11-11 13:55:37
DP-GRAMS-C,2,5,46,0.36786653369334876,0.50710840860119,0.07782053,46.69460717170874,642.2743439674377,2025-11-11 13:55:38
DP-GRAMS-C,2,2,43,0.37005901723640877,0.5182126562374375,0.07817825,52.60008304617897,636.2925016880035,2025-11-11 13:55:42
DP-GRAMS-C,2,8,49,0.4050739874154466,0.5484089860137227,0.07637529,56.52646515028141,619.7338230609894,2025-11-11 14:07:48
DP-GRAMS-C,2,9,50,0.37997560714961587,0.5243185612272577,0.07772308,49.87245458805229,623.8180150985718,2025-11-11 14:07:55
DP-GRAMS-C,2,12,53,0.44959382666904246,0.5542688058113966,0.07726501,40.586257384505124,619.698949098587,2025-11-11 14:07:58
DP-GRAMS-C,2,13,54,0.3913915268130797,0.5185469987557454,0.07864686,44.52877951124979,615.8665480613708,2025-11-11 14:07:58
DP-GRAMS-C,2,10,51,0.4577447669452043,0.5706865802743615,0.080852665,40.69312000319962,625.8483471870422,2025-11-11 14:08:00
DP-GRAMS-C,2,15,56,0.43479622780999394,0.5607692634752467,0.07790821,35.60335299107791,616.5866432189941,2025-11-11 14:08:00
DP-GRAMS-C,2,11,52,0.43857908210544344,0.5606832045279182,0.07648295,36.44005445432108,621.1955330371857,2025-11-11 14:08:00
DP-GRAMS-C,2,14,55,0.3728220252656354,0.5089176166647053,0.07203953,60.49177884996959,620.7902450561523,2025-11-11 14:08:00
DP-GRAMS-C,2,16,57,0.37056892545078773,0.5207374562702725,0.07969183,68.72338357304845,334.0684862136841,2025-11-11 14:14:08
DP-GRAMS-C,2,19,60,0.3898835540629127,0.5189415953581027,0.07781981,44.02214039800894,326.1368169784546,2025-11-11 14:14:10
DP-GRAMS-C,2,17,58,0.40087718310377163,0.53981942018505,0.0783874,59.319180738587946,329.03208231925964,2025-11-11 14:14:11
DP-GRAMS-C,2,18,59,0.4483980379671835,0.567220280000834,0.07812183,36.35705392589503,327.5530502796173,2025-11-11 14:14:12
DP-GRAMS-C,5,4,45,0.44072258045629453,0.5435125916708053,0.07947801,26.26867108359115,730.1774249076843,2025-11-11 14:33:08
DP-GRAMS-C,5,0,41,0.4231307942069039,0.5452450795734997,0.07566819,40.50076574545024,729.404748916626,2025-11-11 14:33:09
DP-GRAMS-C,5,1,42,0.3995371632595625,0.5189782719211837,0.08140697,34.022170838965124,729.5807890892029,2025-11-11 14:33:09
DP-GRAMS-C,5,2,43,0.37005901723640877,0.5182126562374375,0.07817825,52.60008304617897,729.5539791584015,2025-11-11 14:33:10
DP-GRAMS-C,5,7,48,0.45001638230941715,0.5499427942086503,0.086909294,29.95338114335168,734.0764589309692,2025-11-11 14:33:12
DP-GRAMS-C,5,3,44,0.41326515645020034,0.5494382206386186,0.07983597,41.7888893184621,733.9392030239105,2025-11-11 14:33:13
DP-GRAMS-C,5,6,47,0.36567771681993,0.5215768965002451,0.07566751,71.09387448172527,738.1574130058289,2025-11-11 14:33:16
DP-GRAMS-C,5,5,46,0.36786653369334876,0.50710840860119,0.07782053,46.69460717170874,742.021378993988,2025-11-11 14:33:22
DP-GRAMS-C,5,8,49,0.4050739874154466,0.5484089860137227,0.07637529,56.52646515028141,633.4267120361328,2025-11-11 14:45:53
DP-GRAMS-C,5,12,53,0.44959382666904246,0.5542688058113966,0.07726501,40.586257384505124,629.4126040935516,2025-11-11 14:45:53
DP-GRAMS-C,5,13,54,0.3913915268130797,0.5185469987557454,0.07864686,44.52877951124979,628.2642817497253,2025-11-11 14:45:53
DP-GRAMS-C,5,9,50,0.37997560714961587,0.5243185612272577,0.07772308,49.87245458805229,635.8179109096527,2025-11-11 14:45:55
DP-GRAMS-C,5,10,51,0.4577447669452043,0.5706865802743615,0.080852665,40.69312000319962,635.5445897579193,2025-11-11 14:45:55
DP-GRAMS-C,5,11,52,0.43857908210544344,0.5606832045279182,0.07648295,36.44005445432108,640.1835689544678,2025-11-11 14:46:04
DP-GRAMS-C,5,14,55,0.3728220252656354,0.5089176166647053,0.07203953,60.49177884996959,638.9759149551392,2025-11-11 14:46:06
DP-GRAMS-C,5,15,56,0.43479622780999394,0.5607692634752467,0.07790821,35.60335299107791,637.430469751358,2025-11-11 14:46:08
DP-GRAMS-C,5,16,57,0.37056892545078773,0.5207374562702725,0.07969183,68.72338357304845,338.10578083992004,2025-11-11 14:52:16
DP-GRAMS-C,5,19,60,0.3898835540629127,0.5189415953581027,0.07781981,44.02214039800894,334.83183908462524,2025-11-11 14:52:17
DP-GRAMS-C,5,18,59,0.4483980379671835,0.567220280000834,0.07812183,36.35705392589503,339.71148800849915,2025-11-11 14:52:19
DP-GRAMS-C,5,17,58,0.40087718310377163,0.53981942018505,0.0783874,59.319180738587946,339.91211009025574,2025-11-11 14:52:19
DP-GRAMS-C,10,0,41,0.4231307942069039,0.5452450795734997,0.07566819,40.50076574545024,628.1482591629028,2025-11-11 15:09:24
DP-GRAMS-C,10,7,48,0.45001638230941715,0.5499427942086503,0.086909294,29.95338114335168,629.5301477909088,2025-11-11 15:09:24
DP-GRAMS-C,10,4,45,0.44072258045629453,0.5435125916708053,0.07947801,26.26867108359115,633.9581739902496,2025-11-11 15:09:30
DP-GRAMS-C,10,2,43,0.37005901723640877,0.5182126562374375,0.07817825,52.60008304617897,632.3786907196045,2025-11-11 15:09:31
DP-GRAMS-C,10,1,42,0.3995371632595625,0.5189782719211837,0.08140697,34.022170838965124,636.1304082870483,2025-11-11 15:09:34
DP-GRAMS-C,10,5,46,0.36786653369334876,0.50710840860119,0.07782053,46.69460717170874,638.4387981891632,2025-11-11 15:09:36
DP-GRAMS-C,10,3,44,0.41326515645020034,0.5494382206386186,0.07983597,41.7888893184621,635.7392749786377,2025-11-11 15:09:38
DP-GRAMS-C,10,6,47,0.36567771681993,0.5215768965002451,0.07566751,71.09387448172527,648.4508957862854,2025-11-11 15:09:47
DP-GRAMS-C,10,10,51,0.4577447669452043,0.5706865802743615,0.080852665,40.69312000319962,599.1029531955719,2025-11-11 15:21:15
DP-GRAMS-C,10,9,50,0.37997560714961587,0.5243185612272577,0.07772308,49.87245458805229,605.1656091213226,2025-11-11 15:21:18
DP-GRAMS-C,10,8,49,0.4050739874154466,0.5484089860137227,0.07637529,56.52646515028141,609.1885492801666,2025-11-11 15:21:21
DP-GRAMS-C,10,11,52,0.43857908210544344,0.5606832045279182,0.07648295,36.44005445432108,609.0476570129395,2025-11-11 15:21:28
DP-GRAMS-C,10,14,55,0.3728220252656354,0.5089176166647053,0.07203953,60.49177884996959,598.4216072559357,2025-11-11 15:21:28
DP-GRAMS-C,10,12,53,0.44959382666904246,0.5542688058113966,0.07726501,40.586257384505124,606.968132019043,2025-11-11 15:21:29
DP-GRAMS-C,10,13,54,0.3913915268130797,0.5185469987557454,0.07864686,44.52877951124979,610.5452392101288,2025-11-11 15:21:34
DP-GRAMS-C,10,15,56,0.43479622780999394,0.5607692634752467,0.07790821,35.60335299107791,620.1521911621094,2025-11-11 15:21:42
DP-GRAMS-C,10,16,57,0.37056892545078773,0.5207374562702725,0.07969183,68.72338357304845,339.2412610054016,2025-11-11 15:27:38
DP-GRAMS-C,10,18,59,0.4483980379671835,0.567220280000834,0.07812183,36.35705392589503,333.03588104248047,2025-11-11 15:27:39
DP-GRAMS-C,10,19,60,0.3898835540629127,0.5189415953581027,0.07781981,44.02214039800894,329.4064528942108,2025-11-11 15:27:42
DP-GRAMS-C,10,17,58,0.40087718310377163,0.53981942018505,0.0783874,59.319180738587946,344.8468322753906,2025-11-11 15:27:45
DP-GRAMS-C,0.01,2,43,0.39453237246283906,0.5349012964821072,0.08049897,50.492940758616605,607.272796869278,2025-11-24 01:42:38
DP-GRAMS-C,0.01,0,41,0.40787406287626643,0.5325517525773308,0.07590776,43.294275819488604,609.6463339328766,2025-11-24 01:42:41
DP-GRAMS-C,0.01,7,48,0.3902372217889661,0.5297116113091951,0.075705536,61.12216225718809,611.1627669334412,2025-11-24 01:42:41
DP-GRAMS-C,0.01,5,46,0.45638387569930244,0.5572476472903221,0.0778621,40.31775455988478,614.5026841163635,2025-11-24 01:42:43
DP-GRAMS-C,0.01,3,44,0.425882485629784,0.5500019201634493,0.081860945,42.942221100122744,612.1215858459473,2025-11-24 01:42:43
DP-GRAMS-C,0.01,6,47,0.4405585261445469,0.5477374398239466,0.07750024,40.59892299144506,611.4779322147369,2025-11-24 01:42:43
DP-GRAMS-C,0.01,1,42,0.3928574443957575,0.5287568438516331,0.08248364,54.10449962868154,611.6127760410309,2025-11-24 01:42:43
DP-GRAMS-C,0.01,4,45,0.3774370716408421,0.5207505941041134,0.078000724,53.68261524624002,620.024600982666,2025-11-24 01:42:50
DP-GRAMS-C,0.01,8,49,0.44424959886815557,0.5546756425611443,0.07513521,30.23820605187466,622.8914570808411,2025-11-24 01:55:14
DP-GRAMS-C,0.01,13,54,0.39027748721150834,0.5169358145191238,0.07817302,49.34908216497284,625.058100938797,2025-11-24 01:55:23
DP-GRAMS-C,0.01,9,50,0.4017388062378055,0.5264887162807314,0.07296508,46.09930167982248,626.884592294693,2025-11-24 01:55:24
DP-GRAMS-C,0.01,14,55,0.47454665290843134,0.5768953562063313,0.07772543,34.15609112115153,631.3086338043213,2025-11-24 01:55:29
DP-GRAMS-C,0.01,10,51,0.4213937500916362,0.537479721365021,0.078804836,43.0385807849573,631.0851259231567,2025-11-24 01:55:29
DP-GRAMS-C,0.01,12,53,0.37959022550391963,0.5068459277991263,0.086994246,43.375551878871605,634.9725079536438,2025-11-24 01:55:31
DP-GRAMS-C,0.01,11,52,0.4010562834130186,0.5261358811232834,0.076196045,41.12111723421479,632.4786012172699,2025-11-24 01:55:31
DP-GRAMS-C,0.01,15,56,0.37618664127446466,0.5171025894608903,0.07417377,52.83576533028521,631.6093649864197,2025-11-24 01:55:33
DP-GRAMS-C,0.01,16,57,0.4115920896796502,0.5443442782887525,0.078499444,39.212925921214584,326.02138209342957,2025-11-24 02:01:25
DP-GRAMS-C,0.01,17,58,0.4083231628036324,0.5452691424022837,0.079883955,56.020440635805826,321.20546984672546,2025-11-24 02:01:29
DP-GRAMS-C,0.01,18,59,0.3997739391325589,0.548975071277175,0.07289986,51.64262244415293,322.9720811843872,2025-11-24 02:01:30
DP-GRAMS-C,0.01,19,60,0.4872226915557515,0.5820078959305188,0.07519394,30.8223893395979,318.0732419490814,2025-11-24 02:01:30
DP-GRAMS-C,0.05,3,44,0.4344010911482407,0.5480472245350153,0.073530875,37.033423311971184,610.9435720443726,2025-11-24 02:18:35
DP-GRAMS-C,0.05,4,45,0.4062715836269481,0.5420100401849522,0.07767965,57.35725654678765,613.8863258361816,2025-11-24 02:18:41
DP-GRAMS-C,0.05,2,43,0.451952562068611,0.5605656786540669,0.07552754,33.81447597345181,613.33336186409,2025-11-24 02:18:41
DP-GRAMS-C,0.05,1,42,0.40690626232722793,0.5417289895205982,0.08101768,44.29278367609574,613.4429190158844,2025-11-24 02:18:41
DP-GRAMS-C,0.05,5,46,0.4103003100313483,0.5314688006999437,0.07433449,40.45291060190047,615.2362589836121,2025-11-24 02:18:41
DP-GRAMS-C,0.05,6,47,0.3857578316152044,0.5112193779901969,0.078306355,48.8862812201221,615.0654556751251,2025-11-24 02:18:41
DP-GRAMS-C,0.05,7,48,0.42833903789710515,0.5515734881825312,0.07652827,37.40847689351102,616.4930229187012,2025-11-24 02:18:44
DP-GRAMS-C,0.05,0,41,0.4752704241413784,0.5733374025260539,0.077708356,35.46952172011636,633.5663228034973,2025-11-24 02:18:56
DP-GRAMS-C,0.05,8,49,0.4524123431365786,0.5613673697272996,0.077794954,43.342922799617526,598.886992931366,2025-11-24 02:30:03
DP-GRAMS-C,0.05,9,50,0.3931091091879277,0.5410636813786753,0.07728588,61.6093469226857,601.1262149810791,2025-11-24 02:30:13
DP-GRAMS-C,0.05,11,52,0.37489565320437707,0.511531239998594,0.0741095,43.87571152790995,603.277510881424,2025-11-24 02:30:17
DP-GRAMS-C,0.05,13,54,0.4388055609072562,0.5526852058661161,0.07222192,37.464825603227375,604.286504983902,2025-11-24 02:30:18
DP-GRAMS-C,0.05,10,51,0.4429784942630443,0.5548124327760926,0.075038485,38.73655698562916,605.6988279819489,2025-11-24 02:30:21
DP-GRAMS-C,0.05,14,55,0.3783374110012183,0.506170430276732,0.07324574,45.25859404814368,604.6453697681427,2025-11-24 02:30:22
DP-GRAMS-C,0.05,12,53,0.3839182206200976,0.5304972481515887,0.078475006,62.867668625312874,608.773206949234,2025-11-24 02:30:23
DP-GRAMS-C,0.05,15,56,0.4507762126068066,0.567390747805063,0.077694975,35.14422786712352,622.0451171398163,2025-11-24 02:30:39
DP-GRAMS-C,0.05,16,57,0.36995167642975363,0.5213792347338089,0.07408407,74.23729915230948,338.12706875801086,2025-11-24 02:36:26
DP-GRAMS-C,0.05,17,58,0.40056484450212704,0.5307657886974269,0.0714649,42.633176779279914,333.00717306137085,2025-11-24 02:36:30
DP-GRAMS-C,0.05,19,60,0.43377338302282054,0.5353154439833816,0.07560581,30.670197413334638,330.42615509033203,2025-11-24 02:36:31
DP-GRAMS-C,0.05,18,59,0.37166517291449036,0.5112178213084722,0.07504035,62.18211942602302,331.3656702041626,2025-11-24 02:36:33
DP-GRAMS-C,0.1,5,46,0.4208062915586773,0.541868402552914,0.072917156,38.49742799225267,605.891313791275,2025-11-24 02:51:33
DP-GRAMS-C,0.1,7,48,0.4124258325920645,0.5383643635756663,0.07510889,46.43511440873834,604.7875669002533,2025-11-24 02:51:35
DP-GRAMS-C,0.1,3,44,0.43567291757906323,0.5582378889126595,0.07453757,35.68119933251897,609.8173198699951,2025-11-24 02:51:38
DP-GRAMS-C,0.1,2,43,0.4683793462085609,0.5729863458283789,0.07833753,37.55510720590703,607.412095785141,2025-11-24 02:51:40
DP-GRAMS-C,0.1,4,45,0.393643063721368,0.5376165680644842,0.07592101,61.680293041426566,607.6671621799469,2025-11-24 02:51:40
DP-GRAMS-C,0.1,0,41,0.441205214304137,0.5501024644151875,0.07819167,33.27354237062729,616.631767988205,2025-11-24 02:51:44
DP-GRAMS-C,0.1,6,47,0.40742049230692184,0.5279841968090769,0.07700058,41.34137735692271,615.3050291538239,2025-11-24 02:51:47
DP-GRAMS-C,0.1,1,42,0.40400484116008056,0.5413222644611345,0.07954678,48.57693448894629,617.0108850002289,2025-11-24 02:51:50
DP-GRAMS-C,0.1,9,50,0.3846410654097138,0.5248546112944531,0.077634975,56.072126368992066,603.3659572601318,2025-11-24 03:03:25
DP-GRAMS-C,0.1,8,49,0.4015097424886504,0.5402836924264559,0.08105206,49.28798138586327,605.9227979183197,2025-11-24 03:03:28
DP-GRAMS-C,0.1,11,52,0.4549005089345242,0.5567594020853402,0.07759869,36.641224055978824,603.321585893631,2025-11-24 03:03:31
DP-GRAMS-C,0.1,10,51,0.4326175296646619,0.5483905393967711,0.07737757,37.44645103340832,603.0756280422211,2025-11-24 03:03:31
DP-GRAMS-C,0.1,12,53,0.41568351997505854,0.5377680692561295,0.075189345,41.21929936429559,609.021998167038,2025-11-24 03:03:39
DP-GRAMS-C,0.1,14,55,0.40784961241850987,0.5421636143105805,0.08108129,47.27453845122454,610.2704799175262,2025-11-24 03:03:49
DP-GRAMS-C,0.1,13,54,0.43133733946926184,0.551039889887295,0.07517422,37.10521841053706,617.0732688903809,2025-11-24 03:03:50
DP-GRAMS-C,0.1,15,56,0.4036846164348805,0.5396072935415305,0.07974358,57.14419827696057,609.9450581073761,2025-11-24 03:03:50
DP-GRAMS-C,0.1,16,57,0.3998959372648672,0.5392152817442687,0.078266375,58.669192672871574,337.87312507629395,2025-11-24 03:09:49
DP-GRAMS-C,0.1,17,58,0.42303297879472657,0.5430236403661387,0.07576214,51.130324217053484,335.27179074287415,2025-11-24 03:09:49
DP-GRAMS-C,0.1,18,59,0.43060672024469826,0.5452889527554224,0.075615205,39.66580265019736,333.8342649936676,2025-11-24 03:09:50
DP-GRAMS-C,0.1,19,60,0.4349582961405053,0.5364784863027179,0.08991556,47.08820241715211,334.12283968925476,2025-11-24 03:09:50
DP-GRAMS-C,2,5,46,0.414016048821832,0.5258663203002191,0.08022992,45.18382657124463,603.3361051082611,2025-11-24 03:26:46
DP-GRAMS-C,2,7,48,0.43301672983413897,0.5549876442301109,0.08167222,39.059778445237285,605.4310441017151,2025-11-24 03:26:46
DP-GRAMS-C,2,0,41,0.3419175420660793,0.49790237455178094,0.07710693,57.76504809312475,604.9520919322968,2025-11-24 03:26:46
DP-GRAMS-C,2,1,42,0.4079450014415197,0.5255668390063953,0.07480354,37.80830647593593,607.1913096904755,2025-11-24 03:26:47
DP-GRAMS-C,2,6,47,0.36475438532595117,0.5204433179296226,0.0757007,70.84399722216367,606.4844009876251,2025-11-24 03:26:49
DP-GRAMS-C,2,2,43,0.3708929586731905,0.5220587771924178,0.07595671,59.397910488383715,606.9865109920502,2025-11-24 03:26:53
DP-GRAMS-C,2,3,44,0.43384930072503924,0.5394561774302847,0.07368776,36.299619905818794,619.2661471366882,2025-11-24 03:27:02
DP-GRAMS-C,2,4,45,0.4108183342904499,0.5413074808979698,0.07787218,44.84227433510265,621.5143048763275,2025-11-24 03:27:03
DP-GRAMS-C,2,8,49,0.45029253725674,0.5605161490626275,0.07658162,36.51930083881125,599.9410829544067,2025-11-24 03:38:21
DP-GRAMS-C,2,11,52,0.40085391981127294,0.5403879221896745,0.076744765,56.187794373059646,604.7529499530792,2025-11-24 03:38:33
DP-GRAMS-C,2,10,51,0.45763840204839545,0.5716840646822589,0.080801696,40.575111230390675,605.9589989185333,2025-11-24 03:38:33
DP-GRAMS-C,2,12,53,0.43646120785783055,0.5613118324102383,0.07711458,38.049945039718196,605.2090332508087,2025-11-24 03:38:35
DP-GRAMS-C,2,13,54,0.43686620059157755,0.5441775285862245,0.07711143,37.1373426769478,602.6603326797485,2025-11-24 03:38:38
DP-GRAMS-C,2,9,50,0.38335648641604925,0.5264941746366532,0.078498535,55.1203514877231,611.0901191234589,2025-11-24 03:38:38
DP-GRAMS-C,2,14,55,0.37397718429404037,0.5127580075241374,0.07520947,65.73007774614697,613.9209978580475,2025-11-24 03:38:53
DP-GRAMS-C,2,15,56,0.42518369615344614,0.5542439622365923,0.07565473,36.65038704461071,618.0048730373383,2025-11-24 03:38:54
